,Post Datetime,Post Title,Post URL,Neighborhood,Bedroom,SQFT,Price
24,2022-12-10 10:42,furnished 2 bedrooms 2 bathrooms and a den,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-furnished-bedrooms/7566855266.html,North Vancouver,2,1000.0,3700
25,2022-12-10 10:41,*[NextGen PM]* Beautiful View. Gorgeous House & Swimming Pool.,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-nextgen-pm-beautiful/7560754067.html,north shore,5,5102.0,9900
26,2022-12-10 10:40,2 bedrooms 2 bathrooms and a den apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-bedrooms-bathrooms-and/7566854250.html,North Vancouver,2,1000.0,3300
27,2022-12-10 10:39,"$3,150/945ft2 BRAND NEW2Bdrm w/Corner Open VIEW(SW) Balcony+EV PARKING",https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-ft2-brand-new2bdrm/7566852887.html,"Lynnmour, North Vancouver",2,945.0,3150
28,2022-12-10 10:38,"$3,150/945 sqft BRAND NEW2Bdrm w/Corner Open VIEW(SW) Balcony+EV PARKING",https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-sqft-brand-new2bdrm/7556186973.html,"Lynnmour, North Vancouver",2,945.0,3150
29,2022-12-10 10:33,2 bedrooms 2 bathrooms and a den apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-bedrooms-bathrooms-and/7566850500.html,North Vancouver,2,1000.0,3300
30,2022-12-10 10:31,2 bedrooms 2 bathrooms and a den apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-bedrooms-bathrooms-and/7566849469.html,North Vancouver,2,1000.0,3300
31,2022-12-10 10:23,Clean 2 bedrooms 2 bathrooms and a den apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-clean-bedrooms/7566846030.html,North Vancouver,2,1000.0,3300
32,2022-12-10 10:23,"One bedroom, 1.5 bathroom suite (pet friendly)",https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-inner-east-one-bedroom/7566845741.html,North Vancouver,1,700.0,2300
33,2022-12-10 09:29,Furnished 1 Bed 1 Bath Suite,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-furnished-bed-bath-suite/7563674785.html,North Vancouver,1,,2600
34,2022-12-10 09:17,Lovely 1 Bed Furnished Condo - Monthly Cleaning Service Included,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-lovely-bed-furnished/7563282752.html,North Vancouver,1,586.0,2695
35,2022-12-10 09:16,North Vancouver Furnished Waterfront Condo 2 Bed with Balcony,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-north-vancouver/7563289225.html,North Vancouver,2,850.0,3495
36,2022-12-10 09:16,$2495 - 2 bedroom Garden Level unit (Lonsdale-Keith Rd),https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-bedroom-garden-level/7566814291.html,North Vancouver,2,,2495
37,2022-12-10 09:16,Spacious 2bed/2bath @ One Burrard ***VIEW***,https://vancouver.craigslist.org/nvn/apa/d/vancouver-spacious-2bed-2bath-one/7566814194.html,Downtown,2,820.0,4000
38,2022-12-10 09:16,Dazzling 2 Bed 1 Bath Condo in Central Lonsdale,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-dazzling-bed-bath-condo/7563551682.html,North Vancouver,2,700.0,3595
39,2022-12-10 09:16,Beautiful 2 Bed 1.5 Bath Townhouse with Rooftop Patio,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-beautiful-bed-15-bath/7563557631.html,North Vancouver,2,963.0,3595
40,2022-12-10 09:16,Gorgeous 3 Bed Luxury Penthouse with Breathtaking Ocean Views,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-gorgeous-bed-luxury/7564046407.html,Lower Lonsdale,3,2032.0,11995
41,2022-12-10 09:15,Unfurnished 4 Bedroom House in Delbrook,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-northwest-central/7562468521.html,North Vancouver,4,2500.0,6495
42,2022-12-10 09:12,Beautiful 2 Bed 2 Bath House with Views,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-beautiful-bed-bath/7560539615.html,North Vancouver,2,1000.0,4995
43,2022-12-10 09:12,Unfurnished 2 Bed Corner Unit in Park West with Resort-Style Amenities,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-southwest-unfurnished/7565132360.html,North Vancouver,2,811.0,3750
44,2022-12-10 09:11,Studio + 1 Bath Garden Suite with Private Entrance,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-studio-bath-garden-suite/7562503337.html,West Vancouver,,350.0,2200
45,2022-12-10 09:11,Spacious 5 Bed + Den 4.5 Bath Furnished House with Private Garage,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-south-spacious-bed-den/7560144718.html,West Vancouver,5,4144.0,11995
46,2022-12-10 09:10,Amazing 5 Bed Luxury House with Sunken Hot Tub and Private Garden,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-amazing-bed-luxury-house/7560765412.html,West Vancouver,5,3000.0,12495
47,2022-12-10 08:38,furnished clean 2 bedrooms 2 bathrooms and a den apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-furnished-clean/7565921113.html,North Vancouver,2,1000.0,3700
48,2022-12-10 08:38,Clean 2 bedrooms 2 bathrooms and a den apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-clean-bedrooms/7565937886.html,North Vancouver,2,1000.0,3300
49,2022-12-10 08:35,Top Quality Stunning Furnished Garden Suite in North Van #620,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-top-quality-stunning/7562159003.html,North Vancouver,1,650.0,2548
50,2022-12-10 08:33,Stunning New 2 Bedroom Furnished Executive Suite w/ Pool #714,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-stunning-new-bedroom/7560607358.html,North Vancouver,2,900.0,3000
51,2022-12-10 08:10,Lower Lonsdale Furnished 2 Bed/2 Bath,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-lower-lonsdale/7565071292.html,North Vancouver,2,1021.0,3685
52,2022-12-10 06:34,Pet Friendly Two Bedroom Apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-pet-friendly-two/7566748772.html,North Vancouver,2,720.0,2795
53,2022-12-10 01:49,furnished clean 2 bedrooms 2 bathrooms and a den,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-furnished-clean/7565935617.html,North Vancouver,2,1000.0,3700
54,2022-12-10 01:49,Clean 2 bedrooms 2 bathrooms and a den apartment,https://vancouver.craigslist.org/nvn/apa/d/port-coquitlam-north-clean-bedrooms/7565938334.html,North Vancouver,2,1000.0,3300
55,2022-12-09 22:32,House for rent,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-outer-east-house-for/7564207104.html,North Vancouver,,,3500
56,2022-12-09 21:35,"Studio for Rent, including all utilities & WiFi",https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-northwest-central/7563326632.html,North Vancouver,,,1650
57,2022-12-09 20:37,Beautiful Newer Family Home 3 Bedrooms + Home Office in Lower Lonsdale,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-beautiful-newer-family/7566685145.html,North Vancouver,3,1850.0,4590
58,2022-12-09 19:47,FURNISHED 1 bedroom and office-Upper Lonsdale,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-furnished-bedroom-and/7565905061.html,north shore,2,800.0,2300
59,2022-12-09 19:11,North Vancouver Furnished 1 bedroom suite,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-north-vancouver/7561635609.html,Move in ready,1,400.0,1800
60,2022-12-09 19:01,(ORCA_REF#304-6699)Exquisite 2br/2bth Luxury Condo at Horseshoe Bay,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-orcaref-exquisite-2br/7566668006.html,Horseshoe Bay,2,1050.0,3950
61,2022-12-09 19:00,(ORCA_REF#4880H)***Beautiful Caulfield Home 4 Bed 3 Bath***,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-orcaref4880hbeautiful/7566667710.html,Caulfeild,4,2584.0,5800
62,2022-12-09 18:51,Beautiful Suite West Vancouer,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-beautiful-suite-west/7565688121.html,north shore,2,,2800
63,2022-12-09 18:51,Beautiful house with nice views/ North Vancouver,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-beautiful-house-with/7562527950.html,north shore,3,,4500
64,2022-12-09 18:42,Beautiful home with outstanding ocean views close to everywhere,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-south-beautiful-home/7562528169.html,north shore,3,,5900
65,2022-12-09 18:42,"Sunny, 1 bedroom garden suite in West Vancouver",https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-south-sunny-bedroom/7562528097.html,West Vancouver,1,,2200
66,2022-12-09 18:38,(VISTAREALTY.NET) Newly Upgrades Large 2-BR Available Central Lonsdale,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-vistarealtynet-newly/7563984254.html,North Vancouver - Central Lonsdale,2,946.0,3150
67,2022-12-09 18:34,(ORCA-REF#1202-2120) Waterfront Living 1150 Sq/ft 2bed/2bath,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-orca-ref-waterfront/7566662501.html,Dundarave,2,1150.0,4300
68,2022-12-09 18:33,(ORCA_REF#2929M)***ONE OF A KIND 8 BED/8 BATH FURNISHED EXECUTIVE RENT,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-orcaref2929mone-of-kind/7566662312.html,Altamont,8,16245.0,40000
69,2022-12-09 18:29,1 Bedroom plus Den Apartment in North Vancouver (Hydro Included),https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-bedroom-plus-den/7557201379.html,Woodcroft) North Vancouver,1,800.0,2400
70,2022-12-09 18:27,(ORCA_REF#302-188E)***Elegant 3 Bed + Den/3 Bath Condo,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-orcaref-eelegant-bed/7566660814.html,Lower Lonsdale,3,1677.0,4200
71,2022-12-09 18:26,(ORCA_REF#751P)***3bed/1 bath Bright and Private 1200 sqft Home,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-orcaref751p3bed-bath/7566660637.html,Windsor Park,3,1200.0,3500
72,2022-12-09 18:25,(VISTAREALTY.NET) Amazing New Ocean-View Condo by Seabus Available,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-vistarealtynet-amazing/7563870770.html,North Vancouver - Lower Lonsdale,2,850.0,3700
73,2022-12-09 18:23,(ORCA_REF#704-788A)***Charming 2 bed/2bath Ideal location apartment,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-orcaref-acharming-bed/7566660063.html,Park Royal,2,884.0,4000
74,2022-12-09 17:44,Spectacular 10 Bed 12 Bath Fully Furnished Luxury Mansion,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-south-spectacular-10-bed/7566650860.html,West Vancouver,8,16294.0,59995
75,2022-12-09 17:44,Beautiful 5 Bed + Den 3.5 Bath Luxury Home in West Vancouver,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-south-beautiful-bed-den/7566650730.html,West Vancouver,5,4600.0,11995
76,2022-12-09 17:37,Modern 5 Bed + Den Luxury House in Pemberton Heights,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-southwest-modern-bed/7566648978.html,North Vancouver,5,4500.0,14995
77,2022-12-09 17:24,(ORCA_REF#355E)Stunning Custom Built 4 bed/4 bath in Central Lonsdale,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-orcaref355estunning/7566645246.html,Central Lonsdale,4,3679.0,6950
78,2022-12-09 17:21,(ORCA_REF#4460R)***Ocean Front Living Custom-Designed Contemporary,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-orcaref4460rocean-front/7566644543.html,Sandy Cove,4,4000.0,23000
79,2022-12-09 17:00,"Huge 14,473 sqft lot at Ambleside 3 blocks to West Van Rec Center",https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-south-huge-sqft-lot-at/7566637943.html,West Vancouver,4,2500.0,4500
80,2022-12-09 16:53,2 Bedroom Basement Suite - Kilmer Park Area,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-north-central-bedroom/7566635816.html,North vancouver,2,710.0,2500
81,2022-12-09 16:47,"(ORCA_REF#801-2785L)***Contemporary Finish, Bright and Open Concept",https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-east-central-orcaref/7566634035.html,Lynn Valley,2,1098.0,3750
82,2022-12-09 16:45,(ORCA_REF#621)***Elegant 5 Bed/7 Bath Home in Dundarave***,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-orcaref621elegant-bed/7566633560.html,Dundarave,5,6500.0,17500
83,2022-12-09 16:44,(ORCA_REF#1208-199)1 Bed/1 Bath + Den with Stunning City & Water Views,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-orcaref-bed-bath-den/7566633199.html,Lower Lonsdale,1,692.0,3850
84,2022-12-09 16:43,"(ORCA_REF#140W)***FURNISHED 3 bed, 2 bath Lovely Single-Family Home",https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-orcaref140wfurnished/7566632989.html,Central Lonsdale,3,2100.0,5850
85,2022-12-09 16:37,LOCATION..VIEW..EXECUTIVE RENTAL,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-locationviewexecutive/7560147875.html,"DUNDARAVE, West Vancouver.",2,1350.0,4800
86,2022-12-09 16:37,"""HOME SWEET HOME"" pretty 2 bedroom suite",https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-home-sweet-home-pretty/7562802580.html,"Lynnmour, North Vancouver",2,880.0,2480
87,2022-12-09 16:37,Furnished  Modern home for rent,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-north-central-furnished/7556712944.html,Lynn Valley,3,,5000
88,2022-12-09 16:19,Small one bedroom (Garden level),https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-northwest-small-one/7566624846.html,North Vancouver (canyon Heights,1,,1850
89,2022-12-09 16:10,Waterfront 3BR 3BA Luxury House in West Vancouver (AR130),https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-waterfront-3br-3ba/7558181475.html,"West Vancouver, West Bay",3,3172.0,16500
90,2022-12-09 16:08,(ORCA_REF#2558M)***2998 sq/ft Modern updated Home with stunning views,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-orcaref2558m2998-sq-ft/7566621165.html,Dundarave,3,2998.0,6000
91,2022-12-09 16:08,Expansive Views in Spacious 2 Bedroom + Den at Oceanfront Villas,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-expansive-views-in/7565825095.html,Horseshoe Bay,2,1202.0,6000
92,2022-12-09 16:08,Beautiful 2 Bedroom Townhouse at Cherry Blossom Villas,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-beautiful-bedroom/7565826790.html,Horseshoe Bay,2,1098.0,4300
93,2022-12-09 16:08,Modern 2 Bedroom at Oceanfront Villas,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-modern-bedroom-at/7565838965.html,Horseshoe Bay,2,1167.0,4200
94,2022-12-09 15:58,"(ORCA_REF#1685)Central Location,Warm and inviting spacious 6bed/4bath",https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-orcaref1685central/7566618933.html,Ambleside,6,29090.0,4500
95,2022-12-09 15:56,"Bright & Spacious, Brand New 2 Bdr in Lynn Valley",https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-east-central-bright/7566618234.html,North Vancouver,2,850.0,3500
96,2022-12-09 15:19,Upper Lonsdale Basement Suite,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-upper-lonsdale-basement/7566606323.html,North Vancouver,1,,2350
97,2022-12-09 15:05,West Vancouver Good Maintained Luxury 3-Level Home 5br 7ba for Rent (A,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-west-vancouver-good/7566601114.html,West Vancouver,5,6781.0,12800
98,2022-12-08 13:11,West Vancouver Good Maintained Luxury 3-Level Home 5br 7ba for Rent (A,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-west-vancouver-good/7566175803.html,West Vancouver,5,6781.0,12800
99,2022-12-06 12:24,West Vancouver Good Maintained Luxury 3-Level Home 5br 7ba for Rent (A,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-west-vancouver-good/7565385109.html,West Vancouver,5,6781.0,12800
100,2022-12-09 15:01,West Vancouver BSMT 2 bedroom for rent,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-west-vancouver-bsmt/7566599666.html,West Vancouver,2,,2500
101,2022-12-09 15:00,West Vancouver Spacious Studio for rent,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-north-west-vancouver/7566599475.html,West Vancouver,1,200.0,900
102,2022-12-08 12:52,West Vancouver Spacious Studio for rent,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-north-west-vancouver/7566167353.html,West Vancouver,1,200.0,900
103,2022-12-09 14:57,West Vancouver Whole Family House close to Collingwood School,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-west-vancouver-whole/7566598383.html,West Vancouver,4,2849.0,4600
104,2022-12-09 14:55,West Vancouver Luxury BSMT 2 Bedroom For Rent,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-north-west-vancouver/7566597746.html,West Vancouver,2,1300.0,4200
105,2022-12-05 12:47,West Vancouver Luxury BSMT 2 Bedroom For Rent,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-north-west-vancouver/7565003468.html,West Vancouver,2,1300.0,4200
106,2022-12-09 14:38,West Vancouver Fantastic Ocean Front Mansion  with Private 30ft dock,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-west-west-vancouver/7566591703.html,West Vancouver,8,8084.0,12000
107,2022-12-08 12:47,West Vancouver Fantastic Ocean Front Mansion  with Private 30ft dock,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-west-west-vancouver/7566164955.html,West Vancouver,8,8084.0,12000
108,2022-12-07 16:50,West Vancouver Fantastic Ocean Front Mansion  with Private 30ft dock,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-west-west-vancouver/7565876183.html,West Vancouver,8,8084.0,12000
109,2022-12-06 11:08,West Vancouver Fantastic Ocean Front Mansion  with Private 30ft dock,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-west-west-vancouver/7565349120.html,West Vancouver,8,8084.0,12000
110,2022-12-05 12:29,West Vancouver Fantastic Ocean Front Mansion  with Private 30ft dock,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-west-west-vancouver/7564996010.html,West Vancouver,8,8084.0,12000
111,2022-12-09 14:36,Furnished clean 2 bedrooms 2 bathrooms and a den apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-furnished-clean/7566591044.html,north shore,2,1000.0,3700
112,2022-12-09 14:31,Executive British Proeprties Mansion Half-Acre with tennis court,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-executive-british/7566585423.html,British Properties,4,7000.0,16000
113,2022-12-09 14:30,Prosprise Realty* 1Bed 1Bath Condo for rent  ! REF#21438033,https://vancouver.craigslist.org/nvn/apa/d/squamish-prosprise-realty-1bed-1bath/7559735798.html,Squamish,1,510.0,2300
114,2022-12-09 14:22,The Victoria 2 Bedroom in North Vancouver/ 2 BD/ 2 BATH + Den,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-the-victoria-bedroom-in/7561033905.html,North Vancouver,2,985.0,3100
115,2022-12-09 14:22,Duplex in West Vancouver (Horseshoe Bay),https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-west-duplex-in-west/7562739468.html,West Vancouver,3,1690.0,3500
116,2022-12-09 14:10,"Fully Renovated 2BR/2BA Cozy Home, Close to Schools - Available Now",https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-fully-renovated-2br-2ba/7566580924.html,Hollyburn/West Vancouver,2,1885.0,4250
117,2022-12-09 14:04,Beautiful Luxurious A/C Apartment at Horseshoe Bay Sanctuary 6707 Nels,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-beautiful-luxurious-c/7562362604.html,Horseshoe Bay,3,2267.0,6500
118,2022-12-09 14:03,Brand New A/C Apartment Unit 408 at Hunter At Lynn Creek - West Tower,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-brand-new-c-apartment/7556114878.html,Lynnmour South,2,802.0,3100
119,2022-12-09 13:48,Beautiful 2 storey single house with View,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-beautiful-storey-single/7566569748.html,West Vancouver,4,2950.0,6600
120,2022-12-09 13:45,Modern Waterfront Home w/Spectacular View: 3BR/3BA - Avail Now,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-modern-waterfront-home/7566571668.html,Deep Cove,3,2689.0,11900
121,2022-12-09 13:40,(UniqueAccommodations.com) ID:5280 Beautiful 3 bed townhouse,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-uniqueaccommodationscom/7558638456.html,"Lower Lonsdale, North Vancouver",3,1482.0,4950
122,2022-12-09 13:39,(UniqueAccommodations.com) ID:5279 Cozy 1 bedroom Lower Lonsdale,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-uniqueaccommodationscom/7562016151.html,"Lower Lonsdale, North Vancouver",1,567.0,2000
123,2022-12-09 13:35,2 BD 2 Bath Condo at the Pinnacle at the Pier Lower Lonsdale,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-bd-bath-condo-at-the/7566567030.html,North Vancouver,2,1075.0,3795
124,2022-12-09 13:34,Newly renovated Lynn Valley 2 bed 1bath basement suite,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-newly-renovated-lynn/7566567388.html,North Vancouver,2,850.0,2490
125,2022-12-09 13:33,Fully Furnished 2 BR 2 Bath condo available for 6 months rent,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-fully-furnished-br-bath/7566566846.html,North Vancouver,2,1100.0,3400
126,2022-12-09 13:29,Fresh cozy home with a great view in the prestigious British Propertie,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-fresh-cozy-home-with/7566565202.html,West Vancouver,5,2470.0,6900
127,2022-12-09 13:24,BIG BIG BIG TWO BEDROOM,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-big-big-big-two-bedroom/7563462673.html,Lower Lonsdale,2,850.0,2195
128,2022-12-09 13:13,Furnished 1-Br Unit in Lillooet Building,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-southwest-furnished-br/7561010145.html,North Vancouver,1,669.0,2500
129,2022-12-09 13:12,2 beds - 2 baths at Honorable Residential Zone of North Vancouver,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-beds-baths-at-honorable/7556042257.html,North Vancouver,2,,2750
