,Post Datetime,Post Title,Post URL,Neighborhood,Bedroom,SQFT,Price
43,2022-12-10 10:10,NEW 3 bed/2bath SPACIOUS Suite NEWLY RENOVATED,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-south-new-bed-2bath/7566839785.html,Port Coquitlam,3,1200.0,2995
44,2022-12-10 10:07,LOVELY 2 BED/2 BATH IN KLAHANIE WALK TO SKYTRAIN,https://vancouver.craigslist.org/pml/apa/d/port-moody-lovely-bed-bath-in-klahanie/7564976165.html,"651 NOOTKA, PORT MOODY",2,800.0,2600
45,2022-12-10 10:06,2 BED/2 BATH PET FRIENDLY & 1 BLOCK TO SKYTRAIN,https://vancouver.craigslist.org/pml/apa/d/port-moody-bed-bath-pet-friendly-block/7565399133.html,PORT MOODY,2,900.0,2600
46,2022-12-10 10:06,3br - 1100ft2 - Original 3 bedroom Character Home on 3.6 Acres! (Read,https://vancouver.craigslist.org/pml/apa/d/maple-ridge-3br-ft2-original-bedroom/7565743292.html,Maple Ridge,3,1100.0,2500
47,2022-12-10 10:06,BRAND NEW 2 BED/2 BATH IN LOUGHEED TOWN CENTER AREA,https://vancouver.craigslist.org/pml/apa/d/coquitlam-brand-new-bed-bath-in/7566837606.html,COQUITLAM WEST,2,840.0,3000
48,2022-12-10 10:06,Beautiful 3 Acre Property with Large Rancher (Please Read Carefully),https://vancouver.craigslist.org/pml/apa/d/maple-ridge-beautiful-acre-property/7565766675.html,Maple Ridge,3,2200.0,3500
49,2022-12-10 10:05,SHORT TERM LOVELY 4 BED/4 BATH FULL HOUSE WALK TO SKYTRAIN,https://vancouver.craigslist.org/pml/apa/d/port-moody-short-term-lovely-bed-bath/7566837238.html,"NORTHSHORE, PORT MOODY",4,4072.0,4800
50,2022-12-10 10:05,"PET FRIENDLY STUNNING NEW 1,175 SQ.FT. GROUND FLOOR 2 BED/2 BATH",https://vancouver.craigslist.org/pml/apa/d/port-moody-pet-friendly-stunning-new/7563814226.html,"SUTER BROOK, PORT MOODY",2,1175.0,3400
51,2022-12-10 10:05,BRAND NEW 1 BED/1 BATH IN SUTER BROOK,https://vancouver.craigslist.org/pml/apa/d/port-moody-brand-new-bed-bath-in-suter/7566045660.html,PORT MOODY,1,630.0,2350
52,2022-12-10 10:01,"2 BED/1 BATH, PART FURNISHED",https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-central-bed-bath-part/7559163401.html,Port Coquitlam,2,,2200
53,2022-12-10 09:52,2 two bedroom,https://vancouver.craigslist.org/pml/apa/d/coquitlam-two-bedroom/7558940678.html,Coquitlam Westwood Plateau,2,1400.0,2650
54,2022-12-10 09:51,5 five bedroom house,https://vancouver.craigslist.org/pml/apa/d/coquitlam-five-bedroom-house/7559691242.html,Coquitlam Westwood Plateau,5,3000.0,4500
55,2022-12-10 09:33,3 Bedrooms Apartment for Rent,https://vancouver.craigslist.org/pml/apa/d/coquitlam-bedrooms-apartment-for-rent/7564420128.html,Coquitlam,3,1220.0,3200
56,2022-12-10 09:33,Townhouse 2 bedrooms Coquitlam,https://vancouver.craigslist.org/pml/apa/d/coquitlam-townhouse-bedrooms-coquitlam/7562926899.html,Coquitlam,2,1200.0,3300
57,2022-12-10 09:09,"3 elevators, Roller shades, Quartz countertops",https://vancouver.craigslist.org/pml/apa/d/port-moody-elevators-roller-shades/7566045513.html,tricities/pitt/maple,1,634.0,2275
58,2022-12-10 09:06,"Unique, Huge, Quiet, 4 Bed 3 Bath Corner Townhome @ The Tango",https://vancouver.craigslist.org/pml/apa/d/coquitlam-unique-huge-quiet-bed-bath/7557429712.html,Coquitlam (Westwood Plateau,4,3000.0,3995
59,2022-12-10 08:35,"Quartz countertops, Shaker cabinets, Parcel Management",https://vancouver.craigslist.org/pml/apa/d/port-moody-quartz-countertops-shaker/7563117293.html,tricities/pitt/maple,1,634.0,2275
60,2022-12-10 07:13,"BEST!!! WHOLE HOUSE, 2-BRAND NEW KITCHENS, 3BD UP + 2BD DN",https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-best-whole-house-brand/7565546591.html,Port Coquitlam,5,2350.0,4600
61,2022-12-10 07:13,BEST!! New Kitchen & New Floors,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-best-new-kitchen-new/7559836802.html,Port Coquitlam,2,1050.0,1950
62,2022-12-10 07:13,BEST LOCATION!!! NEW KITCHEN!!! Awesome place,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-best-location-new/7560898202.html,Port Coquitlam,3,1325.0,2650
63,2022-12-10 06:46,2 br -coach house/800 ft double garage plus car port,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-br-coach-house-800-ft/7565370560.html,Port Coquitlam,2,,3400
64,2022-12-10 06:29,"Soaker Tub, Water included, Quartz countertops",https://vancouver.craigslist.org/pml/apa/d/port-moody-soaker-tub-water-included/7560805692.html,tricities/pitt/maple,1,634.0,2275
65,2022-12-10 04:16,"Bike Storage, On-Site Management, Soaker Tub",https://vancouver.craigslist.org/pml/apa/d/port-moody-bike-storage-on-site/7564327230.html,tricities/pitt/maple,1,634.0,2275
66,2022-12-10 03:01,Bright Bachelor Suite in Coquitlam (Recently Renovated!),https://vancouver.craigslist.org/pml/apa/d/coquitlam-bright-bachelor-suite-in/7563683307.html,Coquitlam,,,1400
67,2022-12-10 03:01,1 bdrm + den ground-level suite (Recently Renovated!),https://vancouver.craigslist.org/pml/apa/d/coquitlam-bdrm-den-ground-level-suite/7563680751.html,Coquitlam,1,1200.0,1900
68,2022-12-10 02:15,"In-Unit Laundry, Spacious Floorplans, Dishwasher",https://vancouver.craigslist.org/pml/apa/d/port-moody-in-unit-laundry-spacious/7565670400.html,tricities/pitt/maple,1,634.0,2275
69,2022-12-10 00:08,"Private Balcony, Spacious Floorplans, Double Sinks",https://vancouver.craigslist.org/pml/apa/d/port-moody-private-balcony-spacious/7565710492.html,"3370 Dewdney Trunk Rd., Port Moody , BC",2,902.0,2850
70,2022-12-09 23:09,Bright Luxury Modern 2Bed 2Bath Sub Penthouse With Amazing View,https://vancouver.craigslist.org/pml/apa/d/coquitlam-bright-luxury-modern-2bed/7558761505.html,Coquitlam Centre,2,,2950
71,2022-12-09 22:34,Beautiful 2 bedroom ground level suite,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-beautiful-bedroom-ground/7557909913.html,Port Coquitlam,2,820.0,1980
72,2022-12-09 22:33,Beautiful 2 bedroom ground level suite,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-beautiful-bedroom-ground/7558691752.html,Port Coquitlam,2,820.0,1980
73,2022-12-09 22:33,Centrally located 3 Bed and 3 bath with Huge flex house,https://vancouver.craigslist.org/pml/apa/d/coquitlam-centrally-located-bed-and/7556052770.html,Coquitlam,3,2600.0,3800
74,2022-12-09 22:20,"Maple ridge renovated whole house, backyard, steps to transit",https://vancouver.craigslist.org/pml/apa/d/maple-ridge-maple-ridge-renovated-whole/7566698413.html,Maple Ridge,3,1500.0,2800
75,2022-12-09 21:48,"Spacious Floorplans, Playground, Sorry no pets",https://vancouver.craigslist.org/pml/apa/d/port-moody-spacious-floorplans/7565845184.html,tricities/pitt/maple,2,902.0,2850
76,2022-12-09 21:18,Full Walk-in Garden Suite for rent (FURNISHED) VIDEO LINK TOUR,https://vancouver.craigslist.org/pml/apa/d/port-moody-full-walk-in-garden-suite/7564053523.html,College Park area in PORT MOODY,1,700.0,1790
77,2022-12-09 21:14,"Large Corner Home with Clubhouse Access! Pool, Gym & More! Celadon",https://vancouver.craigslist.org/pml/apa/d/coquitlam-large-corner-home-with/7558260973.html,Coquitlam Centre,2,1001.0,3150
78,2022-12-09 20:53,"3 br 2 bath, 1 den, 2 parking( 1EV), Locker, Brand New Condo",https://vancouver.craigslist.org/pml/apa/d/coquitlam-br-bath-den-parking-1ev/7563930959.html,Burquitlam,3,1176.0,3595
79,2022-12-09 20:33,Unfurnished Burquitlam condo looking for roommate,https://vancouver.craigslist.org/pml/apa/d/coquitlam-north-unfurnished-burquitlam/7565889220.html,Coquitlam,2,840.0,1300
80,2022-12-09 20:27,"TWO BEDROOM BASEMENT SUITE FOR $2,320.00",https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-central-two-bedroom/7566683620.html,Coquitlam,2,1200.0,2320
81,2022-12-09 20:19,"TWO BEDROOM BASEMENT SUITE FOR $2,295.00",https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-central-two-bedroom/7565498883.html,Coquitlam,2,1200.0,2295
82,2022-12-09 19:34,"Ceiling Fan, In-Unit Laundry, Large Closet",https://vancouver.craigslist.org/pml/apa/d/port-moody-ceiling-fan-in-unit-laundry/7563161384.html,"3370 Dewdney Trunk Rd., Port Moody , BC",1,634.0,2275
83,2022-12-09 19:04,Bright and Large 1 Bedroom Garden Suite - Utilities Included,https://vancouver.craigslist.org/pml/apa/d/pitt-meadows-bright-and-large-bedroom/7564712273.html,tricities/pitt/maple,1,750.0,1500
84,2022-12-09 18:56,3 Bedroom Basement Suite for Rent,https://vancouver.craigslist.org/pml/apa/d/coquitlam-bedroom-basement-suite-for/7566666879.html,Coquitlam,3,1500.0,2350
85,2022-12-09 18:28,North Vancouver Apartment (One Bedroom + One Den + One Bathroom),https://vancouver.craigslist.org/pml/apa/d/north-vancouver-north-vancouver/7557202649.html,North Vancouver,1,800.0,2400
86,2022-12-09 18:28,1 Bedroom and Den Apartment,https://vancouver.craigslist.org/pml/apa/d/north-vancouver-bedroom-and-den/7560904283.html,North Vancouver,1,800.0,2400
87,2022-12-09 18:11,Furnished Pet friendly House at 1399 Oxford St - housekeeping incl,https://vancouver.craigslist.org/pml/apa/d/coquitlam-furnished-pet-friendly-house/7566649886.html,Oxford Heights,4,3100.0,4975
88,2022-12-09 17:34,"Water included, Microwave, Recycling",https://vancouver.craigslist.org/pml/apa/d/port-moody-water-included-microwave/7565878090.html,tricities/pitt/maple,1,634.0,2275
89,2022-12-09 17:17,1 Bedroom – One Bedroom – In-suite Laundry – Above Ground,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-bedroom-one-bedroom-in/7566643402.html,Port Coquitlam,1,,1500
90,2022-12-09 16:46,(ORCA_REF#1640A)Lovely 2 Bed / 1 Bath Coach House in Beautiful Anmore,https://vancouver.craigslist.org/pml/apa/d/anmore-orcaref1640alovely-bed-bath/7566633823.html,Anmore,2,850.0,2475
91,2022-12-09 16:04,"Utilities,wifi included! Basement suite 2bdms, 1bath in Pitt Meadows",https://vancouver.craigslist.org/pml/apa/d/pitt-meadows-utilitieswifi-included/7562751819.html,"Basement 11740  194A Street, Pitt Meadows",2,900.0,1850
92,2022-12-09 16:04,coquitlam west close to SFU 2 beds+2bath condo to rent,https://vancouver.craigslist.org/pml/apa/d/coquitlam-coquitlam-west-close-to-sfu/7566620653.html,tricities/pitt/maple,2,963.0,2800
93,2022-12-09 16:03,"Main & Upper! 4bdms, 1den, 3baths house in Westwood Plateau, Coquitlam",https://vancouver.craigslist.org/pml/apa/d/coquitlam-main-upper-4bdms-1den-3baths/7560008166.html,"Main & Upper floor, 3046 Waddington Place, Coquitlam",4,2700.0,3500
94,2022-12-09 15:42,Nearby Shopping Centers Galore,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-central-nearby-shopping/7564611761.html,Port Coquitlam,1,,1650
95,2022-12-09 15:29,3 bedroom  2 bathroom Large house,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-central-bedroom-bathroom/7566609870.html,Port Coquitlam,3,2000.0,3495
96,2022-12-09 15:29,"Secure underground parking, Double Sinks, 3 elevators",https://vancouver.craigslist.org/pml/apa/d/port-moody-secure-underground-parking/7562465383.html,"3370 Dewdney Trunk Road, Port Moody, BC",1,634.0,2275
97,2022-12-09 15:19,Corner Unit VIEW Suite - Brand New ONNI Development on SKYTRAIN LINE,https://vancouver.craigslist.org/pml/apa/d/port-moody-corner-unit-view-suite-brand/7566603150.html,Suter Brook,2,900.0,2800
98,2022-12-09 15:04,Coquitlam Burke Mountain Spacious 2 Bedroom BSMT For Rent,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-north-coquitlam-burke/7566600952.html,Coquitlam,2,1000.0,2000
99,2022-12-09 14:46,Coquitlam Centre  New Home 4 bed 4 bath Skytrain + RV Parking,https://vancouver.craigslist.org/pml/apa/d/coquitlam-coquitlam-centre-new-home-bed/7562120645.html,Ranch Park,4,4000.0,5995
100,2022-12-09 14:41,Great opportunity to live in the best part of Port Moody,https://vancouver.craigslist.org/pml/apa/d/port-moody-great-opportunity-to-live-in/7565533094.html,Port Moody,2,870.0,2900
101,2022-12-09 14:32,"3 Bedroom, Top floor, Pet Friendly, Newly Renovated",https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-central-bedroom-top/7563876606.html,Port Coquitlam,3,1500.0,3500
102,2022-12-09 14:32,"** 2 Bedroom House Suite, Pet Friendly. Newly Renovated**",https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-bedroom-house-suite-pet/7563880758.html,Glenwood Area,2,550.0,2500
103,2022-12-09 14:31,BRAND NEW BUILDING | 2 BEDROOM 2 BATH PET FRIENDLY,https://vancouver.craigslist.org/pml/apa/d/coquitlam-brand-new-building-bedroom/7566588792.html,Coquitlam,2,840.0,3550
104,2022-12-09 14:21,"Window Coverings, Large Closet, In-Unit Laundry",https://vancouver.craigslist.org/pml/apa/d/port-moody-window-coverings-large/7565801988.html,tricities/pitt/maple,1,634.0,2275
105,2022-12-09 14:03,A/C Pet friendly Apartment at BRAND NEW The Grande 305 Morrissey Rd,https://vancouver.craigslist.org/pml/apa/d/port-moody-c-pet-friendly-apartment-at/7555877224.html,tricities/pitt/maple,2,900.0,3500
106,2022-12-09 14:03,Lovely Huge Spacious Townhouse at 619 Arrow Ln in the heart of Loughee,https://vancouver.craigslist.org/pml/apa/d/coquitlam-lovely-huge-spacious/7560101782.html,Lougheed/Cariboo,4,1900.0,3800
107,2022-12-09 13:51,Executive home in Mary Hill - 5 Bed + Den,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-south-executive-home-in/7561050751.html,Coquitlam,5,3500.0,5000
108,2022-12-09 13:28,"On-Site Management, Large Closet, Tile Backsplash",https://vancouver.craigslist.org/pml/apa/d/port-moody-on-site-management-large/7564997785.html,"3370 Dewdney Trunk Rd., Port Moody , BC",2,902.0,2850
109,2022-12-09 13:18,$3800 /  Gorgeous 4 Bed & 3 Bath  Upper Level House in Coquitlam,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-north-3800-gorgeous-bed/7562756961.html,"Coquitlam,  Westwood Plateau",4,3004.0,3800
110,2022-12-09 13:01,Unfurnished 3 Bedroom 2 Bathroom w/ Den Apartment - Available Feb 1,https://vancouver.craigslist.org/pml/apa/d/coquitlam-unfurnished-bedroom-bathroom/7566552780.html,Westwood Plateau Coquitlam,3,1070.0,2800
111,2022-12-09 12:59,Furnished 3 or 4 Br House in Coquitlam West near Lougheed Mall,https://vancouver.craigslist.org/pml/apa/d/coquitlam-furnished-or-br-house-in/7564004622.html,Austin Ave  and Marmont  St,3,1400.0,3800
112,2022-12-09 12:58,Amazing Reno House Main Floor with One month rent free!,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-central-amazing-reno/7562864168.html,Prairie Ave and Oxford St,3,1208.0,2580
113,2022-12-09 12:30,"Huge basement with laundry, dishwasher, fireplace,views!",https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-south-huge-basement-with/7566539648.html,Port Coquitlam,1,850.0,1750
114,2022-12-09 12:23,Brand New Luxury Tower! 1Bed Plus Den 17th Floor,https://vancouver.craigslist.org/pml/apa/d/port-moody-brand-new-luxury-tower-1bed/7566536753.html,Suter Brooke,1,680.0,2850
115,2022-12-09 12:19,"Whole Single house availalbe immediately, 5bed/5bath",https://vancouver.craigslist.org/pml/apa/d/coquitlam-whole-single-house-availalbe/7555598870.html,Coquitlam,5,3380.0,5300
116,2022-12-09 12:19,"Available Jan.1, 2023, 3bed/2bath highrise apartment",https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-central-available-jan/7563885631.html,Coquitlam,3,1255.0,3200
117,2022-12-09 12:19,"Available Jan.1, 2023 Brand new luxury AC 1bed 1bath with view",https://vancouver.craigslist.org/pml/apa/d/port-moody-available-jan-brand-new/7562863000.html,Port Moody,1,600.0,2500
118,2022-12-09 12:06,Brand New Luxury Tower! 15th Floor,https://vancouver.craigslist.org/pml/apa/d/port-moody-brand-new-luxury-tower-15th/7566528890.html,Suter Brooke,1,650.0,2500
119,2022-12-09 11:56,"Stainless Steel Appliances, Parcel Management, Roller shades",https://vancouver.craigslist.org/pml/apa/d/port-moody-stainless-steel-appliances/7558671329.html,tricities/pitt/maple,1,634.0,2275
120,2022-12-09 11:56,Brand New 2bed + Bath Condo,https://vancouver.craigslist.org/pml/apa/d/port-moody-brand-new-2bed-bath-condo/7557956770.html,Port Moody,2,735.0,2999
121,2022-12-09 11:56,Brand New 2bed + Bath Condo,https://vancouver.craigslist.org/pml/apa/d/port-moody-brand-new-2bed-bath-condo/7557956770.html,Port Moody,2,735.0,2999
122,2022-12-09 11:53,"Playground, Microwave, Quartz countertops",https://vancouver.craigslist.org/pml/apa/d/port-moody-playground-microwave-quartz/7566516373.html,tricities/pitt/maple,1,634.0,2275
123,2022-12-09 11:45,Townhouse 2bed+den,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-townhouse-2bedden/7562447933.html,port coquitlam,2,1200.0,3000
124,2022-12-09 11:45,BRAND NEW! 2BED/1BATH W/PRKG&LOCKER - CLOSE TO TRANSIT,https://vancouver.craigslist.org/pml/apa/d/coquitlam-north-brand-new-2bed-1bath/7566519151.html,BURQUITLAM/COQUITLAM WEST,2,729.0,2650
125,2022-12-09 11:42,Brand New Luxury Tower! 9th Floor,https://vancouver.craigslist.org/pml/apa/d/port-moody-brand-new-luxury-tower-9th/7566517672.html,Suter Brooke,1,650.0,2500
126,2022-12-09 11:32,Condominum & Townhouses - Brand New To Rent,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-condominum-townhouses/7566513021.html,port coquitlam,2,950.0,2900
127,2022-12-09 11:31,BRAND NEW Luxury Tower! 7th Floor,https://vancouver.craigslist.org/pml/apa/d/port-moody-brand-new-luxury-tower-7th/7566512477.html,Suterbrook Village,1,650.0,2500
128,2022-12-09 11:29,Renovated 3 bed Garden suite for rent,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-renovated-bed-garden/7560321535.html,Port Coquitlam,3,1280.0,2600
