,Post Datetime,Post Title,Post URL,Neighborhood,Bedroom,SQFT,Price
44,2022-12-10 13:03,"under), Heat & hot water included friendly dogs (under 12lbs&",https://vancouver.craigslist.org/rds/apa/d/white-rock-under-heat-hot-water/7558861071.html,delta/surrey/langley,1,716.0,2195
45,2022-12-10 12:51,2 Bedroom Basement Suite Ground Level for Rent (Surrey),https://vancouver.craigslist.org/rds/apa/d/surrey-inner-northwest-bedroom-basement/7566910697.html,Surrey,2,,1680
46,2022-12-10 12:48,Two bedroom basement,https://vancouver.craigslist.org/rds/apa/d/delta-two-bedroom-basement/7566909881.html,Delta,2,,1800
47,2022-12-10 12:45,Tsawwassen central house for rent,https://vancouver.craigslist.org/rds/apa/d/delta-southwest-tsawwassen-central/7566908642.html,tsawwassen central /south delta,3,1700.0,2950
48,2022-12-10 12:42,Pet friendly House For rent - Upstairs,https://vancouver.craigslist.org/rds/apa/d/surrey-pet-friendly-house-for-rent/7566907696.html,Surrey,3,1300.0,2800
49,2022-12-10 12:39,Georgetown One ~ 1 Bedroom and 1 Bathroom Condo,https://vancouver.craigslist.org/rds/apa/d/surrey-inner-northwest-georgetown-one/7566906304.html,Surrey,1,453.0,1950
50,2022-12-10 12:36,2 bedroom suite in Fraser Heights,https://vancouver.craigslist.org/rds/apa/d/surrey-bedroom-suite-in-fraser-heights/7561758272.html,Fraser Heights,2,1000.0,1700
51,2022-12-10 12:12,1 Bedroom/1 Bathroom for rent,https://vancouver.craigslist.org/rds/apa/d/surrey-bedroom-bathroom-for-rent/7566888624.html,Surrey,1,690.0,1850
52,2022-12-10 12:11,Spacious and unique 3 bedroom basement suite,https://vancouver.craigslist.org/rds/apa/d/surrey-east-spacious-and-unique-bedroom/7562563365.html,Cloverdale,3,,2100
53,2022-12-10 12:06,"$1,399 / 2br - Fleetwood Spacious basement suite",https://vancouver.craigslist.org/rds/apa/d/surrey-northeast-br-fleetwood-spacious/7566891905.html,Fleetwood Surrey,2,,1399
54,2022-12-10 12:06,Bright and species,https://vancouver.craigslist.org/rds/apa/d/delta-bright-and-species/7566891882.html,Newton Surrey,1,800.0,1450
55,2022-12-10 11:55,For Rent 3BR,https://vancouver.craigslist.org/rds/apa/d/surrey-east-for-rent-3br/7566887438.html,"Surrey Cloverdale, langley",3,950.0,2100
56,2022-12-10 11:52,"Elevators, Games Room, Luxury vinyl plank flooring",https://vancouver.craigslist.org/rds/apa/d/langley-city-elevators-games-room/7558489926.html,Close to Willowbrook Mall,2,920.0,1955
57,2022-12-10 11:48,"Secure building, Laundry facilities, Games Room",https://vancouver.craigslist.org/rds/apa/d/langley-city-secure-building-laundry/7566884165.html,Close to Willowbrook Mall,2,920.0,1975
58,2022-12-10 11:47,5 Bedroom and 4 Washroom House for Rent,https://vancouver.craigslist.org/rds/apa/d/surrey-outer-northwest-bedroom-and/7566884040.html,Surrey,5,2600.0,3500
59,2022-12-10 11:28,Short Term Rental (7 months),https://vancouver.craigslist.org/rds/apa/d/delta-short-term-rental-months/7566873091.html,Boundry Bay - South Delta,3,1500.0,1300
60,2022-12-10 11:21,2 BED 1 BATH NORTH SURREY BASEMENT SUITE FOR RENT - DECEMBER MOVE IN,https://vancouver.craigslist.org/rds/apa/d/surrey-bed-bath-north-surrey-basement/7563504449.html,130th Street near 109 Avenue,2,900.0,1700
61,2022-12-10 11:17,Langley Townhouse- Up to 2 Pets Allowed!,https://vancouver.craigslist.org/rds/apa/d/langley-langley-townhouse-up-to-pets/7557602708.html,Langley,3,1500.0,3000
62,2022-12-10 11:15,2 Bedroom Basement Suite - Willoughby Langley,https://vancouver.craigslist.org/rds/apa/d/langley-bedroom-basement-suite/7566867399.html,"Willoughby, Langley",2,850.0,1700
63,2022-12-10 11:09,Langley Willoughby House for Rent,https://vancouver.craigslist.org/rds/apa/d/langley-langley-willoughby-house-for/7565102468.html,WAYBURNE CR,3,1920.0,3100
64,2022-12-10 11:06,New basement 2 BED 1 BATH **BRAND NEW**,https://vancouver.craigslist.org/rds/apa/d/delta-northeast-new-basement-bed-bath/7557115877.html,Delta BC,2,,2000
65,2022-12-10 11:01,"Brand new blinds, Social room, Pet friendly (dogs 12lbs and under)",https://vancouver.craigslist.org/rds/apa/d/white-rock-brand-new-blinds-social-room/7566111897.html,delta/surrey/langley,1,716.0,2195
66,2022-12-10 10:57,2 Bed/1 Bath Basement Suite in Beautiful Fraser Heights!,https://vancouver.craigslist.org/rds/apa/d/surrey-bed-bath-basement-suite-in/7564954274.html,Surrey Fraser Heights,2,800.0,1900
67,2022-12-10 10:52,Willoughby Heights by Mosaic 3 bedroom plus 2.5 bathroom Townhome,https://vancouver.craigslist.org/rds/apa/d/langley-willoughby-heights-by-mosaic/7566108659.html,Langley,3,1300.0,2700
68,2022-12-10 10:50,WANTED: 1 Bed + Den / 2 Bedroom Suite or Condo,https://vancouver.craigslist.org/rds/apa/d/langley-wanted-bed-den-bedroom-suite-or/7566858877.html,Langley / Clayton,1,800.0,1700
69,2022-12-10 10:46,New renovated single house upper floor 3 bed 2 bath huge covered sundec,https://vancouver.craigslist.org/rds/apa/d/surrey-northeast-new-renovated-single/7565003012.html,White Rock-King George Corridor,3,1500.0,2699
70,2022-12-10 10:34,"$2,550 / 2br - *FOR RENT* Brand new at Latimer Village",https://vancouver.craigslist.org/rds/apa/d/langley-township-northwest-br-for-rent/7566847060.html,Langley,2,1000.0,2550
71,2022-12-10 10:14,BRAND NEW 3 Bedroom 2 Bath Guildford Surrey,https://vancouver.craigslist.org/rds/apa/d/surrey-north-brand-new-bedroom-bath/7566841296.html,Guildford Surrey,3,1500.0,3500
72,2022-12-10 10:09,Room for Rent,https://vancouver.craigslist.org/rds/apa/d/delta-room-for-rent/7566839143.html,Delta,4,1800.0,2500
73,2022-12-10 10:08,3 Bedroom Newly Renovated House For Rent,https://vancouver.craigslist.org/rds/apa/d/surrey-bedroom-newly-renovated-house/7566838799.html,delta/surrey/langley,3,,3000
74,2022-12-10 10:06,2 Bed/1 Bath Basement Suite in Beautiful Fraser Heights!,https://vancouver.craigslist.org/rds/apa/d/surrey-bed-bath-basement-suite-in/7564955745.html,Surrey Fraser Heights,2,800.0,1900
75,2022-12-10 10:05,3 Bedroom Basement For Rent,https://vancouver.craigslist.org/rds/apa/d/surrey-bedroom-basement-for-rent/7566837367.html,delta/surrey/langley,3,,2000
76,2022-12-10 09:49,1 Br + Flex  Condo Willoughby Town Centre (Quadra Homes),https://vancouver.craigslist.org/rds/apa/d/langley-br-flex-condo-willoughby-town/7566829944.html,Willoughby,1,753.0,2100
77,2022-12-10 09:35,East Abbotsford House for Rent - Superb location,https://vancouver.craigslist.org/rds/apa/d/abbotsford-east-abbotsford-house-for/7566823271.html,Abbotsford,5,2450.0,3695
78,2022-12-10 09:33,East Abbotsford House for Rent - Superb location,https://vancouver.craigslist.org/rds/apa/d/abbotsford-east-abbotsford-house-for/7564574924.html,Abbotsford,5,2400.0,3695
79,2022-12-10 09:11,Surrey Furnished 3 Bed Townhouse in North Grandview Heights,https://vancouver.craigslist.org/rds/apa/d/surrey-surrey-furnished-bed-townhouse/7560172912.html,Surrey,3,1600.0,4995
80,2022-12-10 09:06,Spacious 4 Bedroom Home on a Quiet Cul-De-Sac in Fraser Heights,https://vancouver.craigslist.org/rds/apa/d/surrey-spacious-bedroom-home-on-quiet/7564952122.html,Surrey (Fraser Heights,4,2650.0,3995
81,2022-12-10 09:04,"2 bedroom, ground level suite",https://vancouver.craigslist.org/rds/apa/d/surrey-lower-west-bedroom-ground-level/7565252418.html,Surrey,2,,1600
82,2022-12-10 08:52,"Private balconies, Luxury vinyl plank flooring, Social room",https://vancouver.craigslist.org/rds/apa/d/white-rock-private-balconies-luxury/7566046824.html,delta/surrey/langley,1,716.0,2195
83,2022-12-10 08:51,One Bedroom Basement for rent,https://vancouver.craigslist.org/rds/apa/d/surrey-upper-west-one-bedroom-basement/7566802983.html,Surrey bc,1,,1300
84,2022-12-10 08:38,Luxury 4 bedroom townhouse,https://vancouver.craigslist.org/rds/apa/d/surrey-lower-west-luxury-bedroom/7560550301.html,Surrey,4,2066.0,3300
85,2022-12-10 08:11,Ladner House Full Renovation,https://vancouver.craigslist.org/rds/apa/d/delta-central-ladner-house-full/7560893596.html,Ladner,4,2220.0,3900
86,2022-12-10 07:14,"2BR/1 Bath, fully furnished-East Newton Close to all Amenities",https://vancouver.craigslist.org/rds/apa/d/surrey-upper-west-2br-bath-fully/7564681924.html,Surrey,2,850.0,1650
87,2022-12-10 06:47,"Private balconies, heat and hotwater included.",https://vancouver.craigslist.org/rds/apa/d/white-rock-private-balconies-heat-and/7559086943.html,delta/surrey/langley,1,716.0,2195
88,2022-12-10 06:44,Large South East Corner unit,https://vancouver.craigslist.org/rds/apa/d/white-rock-large-south-east-corner-unit/7557003002.html,White Rock,2,1080.0,2200
89,2022-12-10 05:31,@@@ Renovated 2-Bedroom Basement Suite Walking to Skytrain @@@,https://vancouver.craigslist.org/rds/apa/d/surrey-renovated-bedroom-basement-suite/7563950150.html,Walking to Surrey Central Skytrain,2,920.0,2000
90,2022-12-10 05:17,Private 1 Bdrm,https://vancouver.craigslist.org/rds/apa/d/surrey-private-bdrm/7559573823.html,South Surrey,1,,1400
91,2022-12-10 04:51,2BR + 2 bath w/2 parking spots (Morgan Crossing),https://vancouver.craigslist.org/rds/apa/d/surrey-2br-bath-2-parking-spots-morgan/7563297524.html,South Surrey,2,973.0,2700
92,2022-12-10 04:41,"Secure building, Elevator (in high rise, )On site laundryfacility",https://vancouver.craigslist.org/rds/apa/d/white-rock-secure-building-elevator-in/7557927624.html,delta/surrey/langley,1,716.0,2195
93,2022-12-10 02:30,"Social room, Private balconies, Secure building.",https://vancouver.craigslist.org/rds/apa/d/white-rock-social-room-private/7557817312.html,delta/surrey/langley,1,758.0,2650
94,2022-12-10 02:15,Nice single house for rent,https://vancouver.craigslist.org/rds/apa/d/white-rock-nice-single-house-for-rent/7562594803.html,South Surrey,4,2400.0,4300
95,2022-12-10 00:18,"Underground and covered parking, Pet friendly(dogs under 25lbs)",https://vancouver.craigslist.org/rds/apa/d/white-rock-underground-and-covered/7565837346.html,delta/surrey/langley,1,716.0,2195
96,2022-12-09 23:52,3 Bed 1 Bath Rancher House,https://vancouver.craigslist.org/rds/apa/d/surrey-north-bed-bath-rancher-house/7566706340.html,Surrey,3,1150.0,2300
97,2022-12-09 23:31,Bright neat studio,https://vancouver.craigslist.org/rds/apa/d/langley-city-bright-neat-studio/7566704972.html,Langley city,,450.0,1600
98,2022-12-09 23:01,Spacious One bedroom  and den suite,https://vancouver.craigslist.org/rds/apa/d/surrey-spacious-one-bedroom-and-den/7558481396.html,Fleetwood,2,1432.0,1995
99,2022-12-09 22:17,"Stylish renovated apartments, heat & water included",https://vancouver.craigslist.org/rds/apa/d/white-rock-stylish-renovated-apartments/7564445428.html,"1371 Blackwood Street, White Rock, BC",1,758.0,2650
100,2022-12-09 22:16,"$2,300/2br-762ft2-Elegant 2 Bed 2 Bath at Popular Infinity 29th floor",https://vancouver.craigslist.org/rds/apa/d/surrey-br-762ft2-elegant-bed-bath-at/7566698205.html,"Surrey, King George station, King George",2,762.0,2300
101,2022-12-09 22:12,Studio and 1 bedroom suites - Affordable!!,https://vancouver.craigslist.org/rds/apa/d/surrey-studio-and-bedroom-suites/7566697653.html,Surrey,1,,500
102,2022-12-09 22:11,"Affordable Rates - Daily, Weekly,",https://vancouver.craigslist.org/rds/apa/d/surrey-affordable-rates-daily-weekly/7566697570.html,Surrey Central,1,,500
103,2022-12-09 21:58,"Newly Renovated 3 bedroom, 1.5 bathroom Duplex in Cloverdale",https://vancouver.craigslist.org/rds/apa/d/surrey-newly-renovated-bedroom-15/7557610082.html,Surrey,3,1200.0,2600
104,2022-12-09 21:34,Great Location!!! 3 Bed 2.5 Bath South Surrey Townhouse.,https://vancouver.craigslist.org/rds/apa/d/surrey-great-location-bed-25-bath-south/7566693328.html,South Surrey,3,1358.0,3100
105,2022-12-09 21:21,FURNISHED BEAUTIFUL TWO BED AND TWO BATH CLOSE TO SKYTRAIN SURREY,https://vancouver.craigslist.org/rds/apa/d/vancouver-furnished-beautiful-two-bed/7563954847.html,Surrey Central next to Skytrain,2,900.0,3000
106,2022-12-09 21:20,*** 3 BEDROOM NEWLY RENOVATED DUPLEX SURREY ***,https://vancouver.craigslist.org/rds/apa/d/surrey-bedroom-newly-renovated-duplex/7563474632.html,Surrey,3,1100.0,3000
107,2022-12-09 21:20,*** 3 BEDROOM NEWLY RENOVATED GROUND FLOOR DUPLEX ***,https://vancouver.craigslist.org/rds/apa/d/surrey-bedroom-newly-renovated-ground/7563478711.html,Surrey,3,1100.0,3000
108,2022-12-09 21:04,Brand New Luxury 4 bedroom townhouse,https://vancouver.craigslist.org/rds/apa/d/surrey-brand-new-luxury-bedroom/7562525631.html,Surrey,4,2066.0,3300
109,2022-12-09 20:51,Suite for rent,https://vancouver.craigslist.org/rds/apa/d/surrey-suite-for-rent/7562911457.html,Surrey,1,,1200
110,2022-12-09 20:35,North Delta Sunshine Hills 2 BR BSMT For Rent ,https://vancouver.craigslist.org/rds/apa/d/delta-east-north-delta-sunshine-hills/7561525215.html,North Delta,2,900.0,2000
111,2022-12-09 20:15,Furnished available now close to Lougheed Mall,https://vancouver.craigslist.org/rds/apa/d/burnaby-furnished-available-now-close/7566681775.html,Burnaby,1,667.0,1900
112,2022-12-09 20:10,"Secure building, Underground and covered parking, Private balconies",https://vancouver.craigslist.org/rds/apa/d/white-rock-secure-building-underground/7563645262.html,delta/surrey/langley,1,716.0,2195
113,2022-12-09 19:51,2 BEDROOM BASEMENT SUITE FOR RENT,https://vancouver.craigslist.org/rds/apa/d/surrey-east-bedroom-basement-suite-for/7566677851.html,SURREY BC,2,900.0,1800
114,2022-12-09 19:48,Lovely Renovated 2 bedroom ground floor suite,https://vancouver.craigslist.org/rds/apa/d/surrey-east-lovely-renovated-bedroom/7565830134.html,Cloverdale,2,710.0,1750
115,2022-12-09 19:41,"Secure building, Luxury vinyl plank flooring, Window coverings",https://vancouver.craigslist.org/rds/apa/d/langley-city-secure-building-luxury/7560732930.html,Close to Willowbrook Mall,2,920.0,1955
116,2022-12-09 19:15,King George Hub Two Penthouse - 2 bedroom 1 bathroom (Furnished),https://vancouver.craigslist.org/rds/apa/d/surrey-inner-northwest-king-george-hub/7564689100.html,Metro Vancouver area,2,,2700
117,2022-12-09 19:09,1 BEDROOM BASEMENT SUITE FOR RENT,https://vancouver.craigslist.org/rds/apa/d/surrey-east-bedroom-basement-suite-for/7564084367.html,"SURREY, BC",1,,1250
118,2022-12-09 19:07,"2BR/1 Bath, fully furnished-East Newton Close to all Amenities",https://vancouver.craigslist.org/rds/apa/d/surrey-upper-west-2br-bath-fully/7565900897.html,Surrey,2,850.0,1650
119,2022-12-09 18:59,"Spacious, Beautiful 3-Bedroom +Den House",https://vancouver.craigslist.org/rds/apa/d/surrey-spacious-beautiful-bedroom-den/7566667578.html,Cloverdale/Langley/Clayton/Surrey,3,2370.0,2800
120,2022-12-09 18:44,Surrey bachelor suite,https://vancouver.craigslist.org/rds/apa/d/surrey-surrey-bachelor-suite/7566664613.html,148 and 64 area,,750.0,1000
121,2022-12-09 18:44,Surrey bachelor suite,https://vancouver.craigslist.org/rds/apa/d/surrey-surrey-bachelor-suite/7566664613.html,148 and 64 area,,750.0,1000
122,2022-12-09 18:40,RARE FIND: Private 1 Bedroom Apartment (Coach House),https://vancouver.craigslist.org/rds/apa/d/delta-central-rare-find-private-bedroom/7562127979.html,delta/surrey/langley,1,,1850
123,2022-12-09 18:31,Studio Apartment at Ledgeview 11077 Ravine Rd,https://vancouver.craigslist.org/rds/apa/d/surrey-studio-apartment-at-ledgeview/7566659973.html,Whalley,,430.0,1600
124,2022-12-09 18:21,Garden Level Suite House at 4796 48 Ave,https://vancouver.craigslist.org/rds/apa/d/delta-garden-level-suite-house-at-ave/7566658383.html,delta/surrey/langley,1,655.0,1700
125,2022-12-09 18:20,New Spacious A/C Townhouse Unit 36 at South Grove 5377 8A Ave,https://vancouver.craigslist.org/rds/apa/d/delta-new-spacious-c-townhouse-unit-36/7566656483.html,Tsawwassen,2,1588.0,3650
126,2022-12-09 18:18,"TWO Bedrooms Brand New Condo w/ Den and Solarium , Pets allowed",https://vancouver.craigslist.org/rds/apa/d/langley-two-bedrooms-brand-new-condo/7566658947.html,Willoughby Langley,2,,2590
127,2022-12-09 18:13,Huge House at 14218 82A Ave Brookside Estates - furnishing available,https://vancouver.craigslist.org/rds/apa/d/surrey-huge-house-at-ave-brookside/7566657630.html,Whalley,4,3929.0,5575
128,2022-12-09 18:11,1 Bedroom Bsmt suite,https://vancouver.craigslist.org/rds/apa/d/surrey-east-bedroom-bsmt-suite/7559421129.html,Cloverdale/Langley,1,,1100
129,2022-12-09 18:09,newly renovated basement 2 bedroom suite for renting,https://vancouver.craigslist.org/rds/apa/d/surrey-east-newly-renovated-basement/7566656876.html,surrey,2,1000.0,1800
130,2022-12-09 18:04,A/C New Townhouse Unit 32 at South Grove 5377 8A Ave,https://vancouver.craigslist.org/rds/apa/d/delta-c-new-townhouse-unit-32-at-south/7566655535.html,Tsawwassen,3,1627.0,4000
131,2022-12-09 17:58,"Luxury vinyl plank flooring, Elevator (in one building), Social room",https://vancouver.craigslist.org/rds/apa/d/white-rock-luxury-vinyl-plank-flooring/7564379260.html,delta/surrey/langley,1,716.0,2195
132,2022-12-09 17:52,Pet Friendly Spacious House at 15182 69 Ave - furnishing avail,https://vancouver.craigslist.org/rds/apa/d/surrey-pet-friendly-spacious-house-at/7566652760.html,Newton,5,4400.0,4000
133,2022-12-09 17:46,Furnished House at 14784 Gordon Ave,https://vancouver.craigslist.org/rds/apa/d/white-rock-furnished-house-at-gordon-ave/7566651307.html,White Rock,3,1500.0,4350
134,2022-12-09 17:45,Beautiful 2 Bed 1 Bath Garden Suite with Patio,https://vancouver.craigslist.org/rds/apa/d/surrey-beautiful-bed-bath-garden-suite/7566650907.html,Surrey,2,850.0,2795
135,2022-12-09 17:38,Conveniently located 2-bedroom condo in Langley (QA20),https://vancouver.craigslist.org/rds/apa/d/langley-township-north-conveniently/7565394106.html,delta/surrey/langley,2,890.0,2200
136,2022-12-09 17:38,Spectacular 3.5 bedrooms & 3 bathrooms house in Willoughby (QK19),https://vancouver.craigslist.org/rds/apa/d/langley-spectacular-35-bedrooms/7561044146.html,delta/surrey/langley,3,3800.0,4000
137,2022-12-09 17:28,OCEAN VIEW SUITE,https://vancouver.craigslist.org/rds/apa/d/white-rock-ocean-view-suite/7566646479.html,White Rock,1,600.0,1750
138,2022-12-09 17:28,New Elegant 2 Bed 2 Bath at Georgetown 28th Floor-Available NOW!,https://vancouver.craigslist.org/rds/apa/d/surrey-inner-northwest-new-elegant-bed/7565134408.html,13685 102 Avenue Downtown Surrey,2,678.0,2500
